name,address,lat,lon
,200 GAMBLE DR LINCOLNTON NC 28092,35.47011,-81.23593
,803 N ASPEN ST LINCOLNTON NC 28092,35.47943,-81.26049
,800 MADISON ST LINCOLNTON NC 28092,35.46038,-81.26424
,6471 HIGHWAY 73 DENVER NC 28037,35.45496,-81.02509
,2737 LEE LAWING RD LINCOLNTON NC 28092,35.53347,-81.11978
,1982 SALEM CHURCH RD LINCOLNTON NC 28092,35.43353,-81.1956
,410 MCALISTER RD LINCOLNTON NC 28092,35.48749,-81.20149
,7834 GALWAY LN DENVER NC 28037,35.48662,-80.99773
,378 N PILOT KNOB RD DENVER NC 28037,35.45061,-80.98959
,1774 ST JAMES CHURCH RD DENVER NC 28037,35.48529,-81.0162
,2889 LONG CIR IRON STATION NC 28080,35.41421,-81.12142
,5194 OLD PLANK RD IRON STATION NC 28080,35.44931,-81.07861
,3980 KING WILKINSON RD LINCOLNTON NC 28092,35.51762,-81.13536
,1 TIMKEN DR LINCOLNTON NC 28092,35.48048,-81.23872
,2595 ROCK DAM RD LINCOLNTON NC 28092,35.48043,-81.31626
,1463 LOVE MEMORIAL SCHOOL RD LINCOLNTON NC 28092,35.44897,-81.27549
,642 HIGHWAY 274 VALE NC 28168,35.49501,-81.45296
,2361 STARTOWN RD LINCOLNTON NC 28092,35.52067,-81.26479
,8160 OPTIMIST CLUB RD DENVER NC 28037,35.47409,-81.00173
,1111 IVEY CHURCH RD MAIDEN NC 28650,35.5483,-81.1784
,3910 N HIGHWAY 16 DENVER NC 28037,35.15798,-80.79913
,4875 REEPSVILLE RD VALE NC 28168,35.5179,-81.36808
,4207 E HIGHWAY 27 IRON STATION NC 28080,29.69446,-82.60702
