Unnamed: 0,name,address,lat,lon
1,,1001 LEON ST DURHAM NC 27705,36.02478,-78.90873
2,,1531 S ROXBORO RD DURHAM NC 27707,35.97757,-78.90584
3,,3000 E WEAVER ST DURHAM NC 27707,35.96445,-78.91428
4,,900 SIMMONS ST DURHAM NC 27701,35.98142,-78.89387
5,,1500 MATHISON ST DURHAM NC 27701,35.97906,-78.88762
6,,2722 E MAIN ST DURHAM NC 27703,35.98674,-78.86699
7,,107 N DRIVER ST DURHAM NC 27703,35.98634,-78.87823
8,,5000 SOUTHPARK DR DURHAM NC 27713,35.91319,-78.9446
9,,305 E MAIN ST DURHAM NC 27701,35.99387,-78.89779
10,,1107 HOLLOWAY ST DURHAM NC 27701,35.99484,-78.88118
11,,406 E TRINITY AVE DURHAM NC 27701,36.00577,-78.88803
12,,700 WATTS ST DURHAM NC 27701,36.00801,-78.9107
13,,721 FOSTER ST DURHAM NC 27701,36.00452,-78.90203
14,,400 W CLUB BLVD DURHAM NC 27704,36.01892,-78.89717
15,,3507 DEARBORN DR DURHAM NC 27704,36.03706,-78.87836
16,,4019 HOLT SCHOOL RD DURHAM NC 27704,36.05623,-78.90655
17,,2107 HILLANDALE RD DURHAM NC 27705,36.03594,-78.93685
18,,117 TOM WILKINSON RD DURHAM NC 27712,36.09337,-78.91256
19,,11819 N ROXBORO RD ROUGEMONT NC 27572,36.2033,-78.91621
20,,5321 EPHESUS CHURCH RD DURHAM NC 27707,35.92856,-78.99351
21,,8202 STAGVILLE RD BAHAMA NC 27503,36.15825,-78.87089
22,,2415 E GEER ST DURHAM NC 27704,36.02951,-78.83749
23,,913 NINTH ST DURHAM NC 27705,36.0129,-78.92264
24,,211 LICK CREEK LN DURHAM NC 27703,35.97854,-78.8095
25,,1714 S MIAMI BLVD DURHAM NC 27703,35.94725,-78.83813
26,,201 BAPTIST RD DURHAM NC 27703,35.97775,-78.78233
27,,4430 S ALSTON AVE DURHAM NC 27713,35.90427,-78.88928
28,,2819 CHAPEL HILL RD DURHAM NC 27707,35.97369,-78.93616
29,,1617 COLE MILL RD DURHAM NC 27705,36.0388,-78.95746
30,,6900 GARRETT RD DURHAM NC 27707,35.91997,-78.96113
31,,82 KIMBERLY DR DURHAM NC 27707,35.93448,-78.95256
32,,1219 BROAD ST DURHAM NC 27705,36.01839,-78.92071
33,,911 W CORNWALLIS RD DURHAM NC 27707,35.9722,-78.93483
34,,3400 FAYETTEVILLE ST DURHAM NC 27707,35.95749,-78.91083
35,,2401 DAKOTA ST DURHAM NC 27707,35.96494,-78.90018
36,,3007 MT. SINAI RD DURHAM NC 27705,35.98869,-78.99135
37,,221 MILTON RD DURHAM NC 27712,36.08755,-78.91444
38,,4504 STERLING DR DURHAM NC 27712,36.07457,-78.95319
39,,600 W MURRAY AVE DURHAM NC 27704,36.02942,-78.90149
40,,2000 S ALSTON AVE DURHAM NC 27703,35.9624,-78.8904
41,,1203 W WOODCROFT PKWY DURHAM NC 27713,35.92092,-78.95058
42,,640 NELSON ST DURHAM NC 27707,35.97177,-78.89559
43,,2614 CREST ST DURHAM NC 27705,36.01317,-78.93956
44,,4102 NEAL RD DURHAM NC 27705,36.0272,-78.96304
45,,2320 COOK RD DURHAM NC 27713,35.9288,-78.92352
46,,1011 LYNN RD DURHAM NC 27703,35.97329,-78.84735
47,,5001 TUDOR PL DURHAM NC 27713,35.91237,-78.94892
48,,4505 S ALSTON AVE DURHAM NC 27713,35.90304,-78.88846
49,,800 CLAYTON RD DURHAM NC 27703,35.99948,-78.82765
50,,6804 FARRINGTON RD CHAPEL HILL NC 27517,35.89944,-78.98125
51,,4915 BARBEE RD DURHAM NC 27713,35.93195,-78.90785
52,,2520 VESSON AVE DURHAM NC 27707,35.98302,-78.93554
53,,4222 FAYETTEVILLE RD DURHAM NC 27713,35.94437,-78.90585
54,,1409 SEATON RD DURHAM NC 27713,35.89546,-78.91209
55,,400 N DUKE ST DURHAM NC 27701,36.00256,-78.90725
56,,909 COBB ST DURHAM NC 27707,35.9882,-78.91376
57,,1639 UNIVERSITY DR DURHAM NC 27707,35.9798,-78.9136
