Unnamed: 0,name,address,lat,lon
1,,112 E SOUTH MAIN ST LITTLETON NC 27850,36.43502,-77.91131
2,,118 E SOUTH MAIN ST LITTLETON NC 27850,36.43515,-77.91119
3,,9768 RINGWOOD RD ENFIELD NC 27823,36.21644,-77.83048
4,,700 JACKSON ST ROANOKE RAPIDS NC 27870,36.46121,-77.65567
5,,1000 JACKSON ST ROANOKE RAPIDS NC 27870,36.45595,-77.65842
6,,10536 NC HWY 48 LITTLETON NC 27850,36.36336,-77.808
7,,3155 US HWY 158 ROANOKE RAPIDS NC 27870,36.44952,-77.72497
8,,520 BECKER DR ROANOKE RAPIDS NC 27870,36.43895,-77.63149
9,,2360 BOLLING RD ROANOKE RAPIDS NC 27870,36.47004,-77.6873
10,,6607 NC HWY 561 TILLERY NC 27887,36.2512,-77.48322
11,,1652 NC HWY 125 ROANOKE RAPIDS NC 27870,36.41029,-77.64856
12,,208 WHITFIELD ST ENFIELD NC 27823,36.18222,-77.66842
13,,100 W COMMERCE ST HOBGOOD NC 27843,36.02993,-77.39721
14,,116 W 3RD ST ROANOKE RAPIDS NC 27870,36.46914,-77.6524
15,,1403 CHURCH ST SCOTLAND NECK NC 27874,36.134,-77.4221
16,,1100 HAMILTON ST ROANOKE RAPIDS NC 27870,36.45324,-77.65674
17,,100 COLLEGE DR WELDON NC 27890,36.42769,-77.6171
18,,577 E FRANKLIN ST ENFIELD NC 27823,36.17649,-77.6575
19,,2611 HEDGEPETH RD HALIFAX NC 27839,36.32704,-77.71554
20,,359 FERRELL LN HALIFAX NC 27839,36.32232,-77.58912
21,,37432 NC HWY 561 HOLLISTER NC 27844,36.25761,-77.94239
