Unnamed: 0,name,address,lat,lon
1,,220 RAILROAD ST LUMBER BRIDGE NC 28357,34.89033,-79.07171
2,,4502 FAYETTEVILLE RD LUMBERTON NC 28358,34.65599,-79.0008
3,,1100 N CEDAR ST LUMBERTON NC 28358,34.6249,-79.00277
4,,1110 MIMOSA ST LUMBERTON NC 28358,34.62551,-78.99021
5,,1608 E 2ND ST LUMBERTON NC 28358,34.61734,-78.99325
6,,801 N PINE ST LUMBERTON NC 28358,34.62261,-79.00468
7,,1408 MARTIN LUTHER KING JR DR LUMBERTON NC 28358,34.61143,-79.02112
8,,317 HALSEY ST LUMBERTON NC 28358,34.62325,-79.03988
9,,108 ROCKINGHAM RD MAXTON NC 28364,34.74273,-79.34471
10,,3440 ELROD RD MAXTON NC 28364,34.67419,-79.29244
11,,106 S PINE ST PROCTORVILLE NC 28375,34.47653,-79.04082
12,,28 W SECOND ST PARKTON NC 28371,34.90488,-79.01565
13,,1398 PROSPECT RD PEMBROKE NC 28372,34.70356,-79.19568
14,,413 BLAINE ST PEMBROKE NC 28372,34.67616,-79.1931
15,,2715 PHILADELPHUS RD PEMBROKE NC 28372,34.73779,-79.17546
16,,455 CATON RD LUMBERTON NC 28360,34.62884,-79.06252
17,,62 PARK ST SHANNON NC 28386,34.81352,-79.08029
18,,206 W MAIN ST ROWLAND NC 28383,34.53813,-79.29424
19,,1872 BACK SWAMP RD LUMBERTON NC 28360,34.59072,-79.12674
20,,1073 RENNERT RD LUMBERTON NC 28360,34.7084,-79.02316
21,,14640 N NC HWY 71 SHANNON NC 28386,34.8477,-79.13813
22,,5599 OXENDINE RD MAXTON NC 28364,34.69429,-79.22987
23,,4024 MISSOURI RD MAXTON NC 28364,34.73261,-79.2324
24,,2910 WIRE GRASS RD LUMBERTON NC 28358,34.54155,-79.0297
25,,7049 S CREEK RD ORRUM NC 28369,34.40762,-79.05193
26,,4534 E MCDONALD RD FAIRMONT NC 28340,34.55435,-79.17455
27,,2547 NC HWY 710 S ROWLAND NC 28383,34.63575,-79.24682
28,,9495 NC72 HWY E LUMBERTON NC 28358,34.54765,-78.96234
29,,2799 MARIETTA RD FAIRMONT NC 28340,34.36802,-79.12136
30,,6815 E NC HWY 211 HWY LUMBERTON NC 28358,34.70911,-79.08373
31,,1985 CARTHAGE RD LUMBERTON NC 28358,34.63237,-79.02444
32,,422 NORMENT RD LUMBERTON NC 28360,34.64701,-79.04319
33,,421 S MAIN ST FAIRMONT NC 28340,34.49439,-79.11384
34,,122 CROSS ST RED SPRINGS NC 28377,34.81572,-79.18153
35,,705 N OLD STAGE RD ST PAULS NC 28384,34.81642,-78.97818
36,,3855 EVERGREEN CHURCH RD PEMBROKE NC 28372,34.71448,-79.13631
37,,2034 WARD STONE RD FAIRMONT NC 28340,34.50612,-79.13418
38,,1000 PRIDGEN RD LUMBERTON NC 28358,34.65981,-78.90023
39,,4213 MARTIN RD LUMBERTON NC 28358,34.73285,-78.90558
