Unnamed: 0,name,address,lat,lon
1,,18495 NC 27 W CAMERON NC 28326,35.3003,-79.09859
2,,914 ANDERSON CREEK SCHOOL RD BUNNLEVEL NC 28323,35.28175,-78.91747
3,,6825 US 401 S BUNNLEVEL NC 28323,35.30811,-78.78097
4,,1425 ADCOCK RD LILLINGTON NC 27546,35.40004,-78.95066
5,,585 BRICK MILL RD COATS NC 27521,35.40006,-78.67994
6,,205 JACKSON RD DUNN NC 28334,35.29382,-78.61072
7,,110 W F ST ERWIN NC 28339,35.32635,-78.67715
8,,6015 CHRISTIAN LIGHT RD FUQUAY VARINA NC 27526,35.51709,-78.86662
9,,910 W HARNETT ST DUNN NC 28334,35.31586,-78.61775
10,,607 S 13TH ST LILLINGTON NC 27546,35.40348,-78.82146
11,,112 MARSHBANKS ST BUIES CREEK NC 27506,35.40548,-78.73704
12,,10637 NC 27 W LILLINGTON NC 27546,35.33572,-78.98262
13,,130 E MCIVER ST ANGIER NC 27501,35.50289,-78.73611
